id_loker,pulau,provinsi,kota,job_position,skills_to_have,pendidikan,company_name,job_category,job_salary,job_type,platform
525,Jawa,Banten,Tangerang,Manager Public Relation & Community,"Positive Language, Excellent Written And Spoken English Skills, Community Builder, Good Communication Skills, Other Skill Language, Digital Marketing, Teamwork, Digital Media, Communication",tidak dicantumkan,PT Indogold,Media & Communications,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
526,Jawa,Jawa Barat,Bandung,Fashion Designer,"Moodboards, Trend Analysis, Basic patern maker, Fabric, Adobe Photoshop, Presentation Skills",d3,PT Idola Insani Garment,Design,"IDR 0-5,000,000 / month",FULL_TIME,glints
527,Jawa,DKI Jakarta,Jakarta,Fullstack Developer,"CodeIgniter, Laravel, PHP, ReactJS, Python",tidak dicantumkan,Thinktive,Software Engineering,"IDR 4,000,000-5,000,000 / month",FULL_TIME,glints
528,Jawa,DI Yogyakarta,Yogyakarta,Fullstack Developer,"JIRA, Rabbitmq, Vue.js, Restful Api, Golang",tidak dicantumkan,PT Aino Indonesia,Software Engineering,"IDR 4,000,000-6,000,000 / month",FULL_TIME,glints
529,Sumatera,Kepulauan Riau,Batam,Sales Engineer,"Sales management (Sales & Pre Sales)., Mampu Bernegosiasi, Sales Marketing",s1,PT SUPERHELINDO JAYA,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
530,Jawa,DI Yogyakarta,Yogyakarta,Data Scientist,"Data Processing, Python, C/c++, Machine Learning, Artificial Intelligence, Data Science, Machine Learning Implementation, Python Programming",s1,Waktukita.com,Software Engineering,"IDR 5,000,000-8,000,000 / month",FULL_TIME,glints
531,Kalimantan,Kalimantan Timur,Balikpapan,Sales Engineer,"Kemampuan Negosiasi, Good Communication Skills, Sales Marketing",s1,PT SUPERHELINDO JAYA,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
532,Sumatera,Kepulauan Riau,Batam,Fullstack Developer,"Github, JavaScript, HTML, MySQL, Sql Server, PostgreSQL, CSS, Python, ASP.NET, nodejs, Cron job, PHP, MongoDB, C#, JSON, Git",tidak dicantumkan,Synergy Financial Advisers,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
533,Jawa,DKI Jakarta,Jakarta,Onboarding Training,"Teamwork, Client Relations, Database, Good Communication Skills, MySQL, Google Drive, Google Spreadsheet",tidak dicantumkan,GREDU,Operations,Perusahaan tidak menampilkan gaji,INTERNSHIP,glints
534,Jawa,Jawa Barat,Depok,Oracle Netsuite Functional Consultant,"Oracle Netsuit, Oracle ERP, English, Accounting, Oracle Applications",s1,Apergu Solutions,Finance,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
535,Jawa,Jawa Barat,Bandung,Graphic Designer,"Attention To Detail, Good Communication Skills, Adobe Premiere Pro, Innovative And Creative, Adobe Photoshop, Good Listener, Deadline Oriented, Presentation Skills",s1,Evermos (PT Setiap Hari Dipakai),Design,"IDR 3,624,000-4,000,000 / month",FULL_TIME,glints
536,Sumatera,Riau,Duri,Account Coordinator,"Proactive And Fast Learner, Digital Marketing, Teamwork, Negotiation, Innovative, B2b Sales, Good Communication Skills, Presentation Skills",d3,PT Asta Bumi Cipta,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
537,Jawa,DKI Jakarta,Jakarta,Data Scientist,"Data Science, Python, Phyton Spark, Phyton Programming, Sass, R (Statistical Language), Phyton, Statistical Data Analysis, Statistics",tidak dicantumkan,Fineoz Inovasi Teknologi,Data Science,"IDR 5,000,000-6,000,000 / month",FULL_TIME,glints
538,Jawa,DI Yogyakarta,Yogyakarta,Sales Executive,"Sales Management, Sales, B2b Sales",tidak dicantumkan,Nasi Uduk Palagan,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
539,Jawa,Banten,Tangerang,Digital Marketing,"English Writing, English, Ecommerce, Microsoft Office, Marketing, Project Planning, Ecommerce Vendor, Ecommerce Web Site, Digital And Ecommerce, Network To Ecommerces, Ecommerce Platfrom, Ecommerce Management",tidak dicantumkan,Pt Transformasi Anak Bangsa,Business Development / Sales,"IDR 4,000,000-6,000,000 / year",FULL_TIME,glints
540,Jawa,DKI Jakarta,Jakarta,Growth Hacker,"Community Engagement, Social Media Marketing, Data analytics, Content Marketing, Web Content Management, Google Analytics, Seo Content Writing",tidak dicantumkan,Kisah Tani,Marketing,"IDR 2,000,000-4,200,000 / month",FULL_TIME,glints
541,Jawa,DKI Jakarta,Jakarta,Frontend Developer,"Node.js, JavaScript, MySQL, Sql Server, Java, Php Programming, PostgreSQL, Php Codeigniter, nodejs, Rest Api, Php Laravel, Java Programming, JSON, Restful Api, Golang, JavaScript (ES6), Core Java, Django, AJAX, Android Java, Java Enterprise Edition",tidak dicantumkan,Fineoz Inovasi Teknologi,Software Engineering,"IDR 5,500,000-6,000,000 / month",FULL_TIME,glints
542,Jawa,DKI Jakarta,Jakarta,Graphic Designer,"Creativity Skills, Graphic Design, Motion Graphic Video, Tipografi, Design 3d",tidak dicantumkan,GREDU,Design,IDR 5-6 / month,FULL_TIME,glints
543,Jawa,DKI Jakarta,Jakarta,Creative Designer,"Photo & Video Editing, Graphic Design, Ilustrator, Adobe Photoshop",tidak dicantumkan,PT Pentha Artha Impressi,Design,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
544,Jawa,DKI Jakarta,Jakarta,Quality Assurance,"Katalon, Selenium, QA Automation",tidak dicantumkan,Nostratech,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
545,Jawa,Jawa Tengah,Semarang,Content Writer,"Writing, Attention To Detail, Good Teamwork, Script Writer, Education, Detailed Oriented",tidak dicantumkan,Pt. Renjana Membangun Nusantara,Education,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
546,Jawa,DKI Jakarta,Jakarta,Video Editor,"Adobe Illustrator, Adobe After Effects, Adobe Premiere Pro, Adobe Photoshop, Mandarin Chinese",tidak dicantumkan,Jakarta Mandarin,Media & Communications,"IDR 4,000,000-7,000,000 / month",FULL_TIME,glints
547,Jawa,Jawa Barat,Bandung,Social Media Strategist,"Social Media Marketing, Digital Marketing, Instagram Ads, Facebook Ads, Google Ads",tidak dicantumkan,NCR Sport,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
548,Jawa,DKI Jakarta,Jakarta,Business Development,"Marketing, Marketing Management, Market Research, Sales Management, Sales, Marketing Strategy, Sales Marketing",s1,Pt Sarwa Manggalla Raya,Business Development / Sales,Perusahaan tidak menampilkan gaji,INTERNSHIP,glints
549,Jawa,DKI Jakarta,Jakarta,Mobile Developer,"Mobile Development, Rest Api, Mobile Applications",tidak dicantumkan,Codex Powered by Telkom Indonesia,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
550,Jawa,DKI Jakarta,Jakarta,Finance Staff,"Tax Accounting, Bank Reconciliation, Tax Brevet A&b",tidak dicantumkan,PT SUPERHELINDO JAYA,Finance,"IDR 4,500,000-5,500,000 / month",FULL_TIME,glints
551,Jawa,Jawa Timur,Surabaya,Sales Engineer,"Sales management (Sales & Pre Sales)., Mandarin Pre Basic, Sales Operations, Sales Marketing",s1,PT SUPERHELINDO JAYA,Business Development / Sales,"IDR 6,000,000-10,000,000 / month",FULL_TIME,glints
552,Jawa,DKI Jakarta,Jakarta,General Affairs,"Self Driven And Motivated, Operational Efficiency, Good Interpersonal Skills, Maintanance Of Equipment, Good Time Management, Coordinating, Administrative Assistance, Documentation, Good Communication Skills, Document Filling, Positive Work Attitude, Love Playing Games, Internal Controls, proposal and presentation skills, Fluent In English Both Oral And Written",tidak dicantumkan,Anantarupa Studios,Operations,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
553,Jawa,Jawa Barat,Bandung,Quality Assurance,"Manual Testing, Quality Assurance, Quality Control",tidak dicantumkan,eFishery,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
554,Sumatera,Kepulauan Riau,Batam,Java Developer,"Java, Hibernate, Spring Boot, Jee, Soap, Activemq, Ibm Mq, Rest Ws, Spring, Di/ioc, Jasper, Test-Driven Development, Azure, Docker, Kubernetes, nodejs, Ci/cd",tidak dicantumkan,AIA Singapore Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
555,Jawa,Jawa Timur,Surabaya,Customer Service,"Customer Service, Marketing, Customer Relations, Sales Marketing",tidak dicantumkan,PT. Klik Logistics Putera Harmas,Media & Communications,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
556,Jawa,Jawa Timur,Surabaya,Account Manager,"English, Sales Management, Direct Sales, Sales, Microsoft Office, Sales Presentations, B2b Sales, Good Communication Skills, Sales And Marketing, Administration",tidak dicantumkan,Tokocrypto,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
557,Jawa,DKI Jakarta,Jakarta,Account Manager,"Account Management, Account Manager, Key Account Management",tidak dicantumkan,AppLabx Pte. Ltd,Business Development / Sales,"SGD 1,000-7,000 / month",FULL_TIME,glints
558,Jawa,Jawa Barat,Depok,Business Consultant,"Sales Management, CRM, Sales",s1,PT Lintas Media Danawa,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
559,Jawa,DKI Jakarta,Jakarta,Business Development,"English Speaking, Rapid Test, Glucose Meter, Otc Product, Ivd Product",s1,PT Cekindo Bisnis International,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
560,Jawa,DKI Jakarta,Jakarta,Account Executive,"Persuasive Communication, Account Executive, Sales, Microsoft Office, Good Communication Skills, Presentation Skills",s1,Onero Solutions,Business Development / Sales,"IDR 5,000,000-8,000,000 / month",FULL_TIME,glints
561,Jawa,DKI Jakarta,Jakarta,Scrum Master,"Scrum Framework, Certified Scrum Master, Scrum",s1,PT Cerdas Digital Nusantara (CAKAP),Product Management,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
562,Sumatera,Kepulauan Riau,Batam,Fullstack Developer,"JavaScript, ReactJS, Uiux Designer, AngularJS",tidak dicantumkan,Forest.AI,Software Engineering,"IDR 5,000,000-10,000,000 / month",FULL_TIME,glints
563,Jawa,DKI Jakarta,Jakarta,Quality Assurance,"Functional Testing, Regression Testing, Manual Testing, Programming Languages, Automation Testing",tidak dicantumkan,BAMMS (PT Teknologi Optimal Prima),Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
564,Jawa,DKI Jakarta,Jakarta,Cross Border,"Business Operations, Cross Border, Sales Operations, Cross Border Tracking, Cross Border Deals, Operations Management",tidak dicantumkan,Janio Technologies,Operations,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
565,Jawa,DKI Jakarta,Jakarta,Public Relation,"Good Appearance, Public Speaking, Fluent In English Both Oral And Written, Good Communication Skills, Media & Entertainment, Public Relations, Problem Solving, Critical Thinking, Product Representative, Able To Work Under Pressure, Strong Public Speaking",tidak dicantumkan,Pt Kita Teknologi Andalan,Media & Communications,"IDR 5,000,000-10,000,000 / month",FULL_TIME,glints
566,Jawa,Jawa Barat,Bandung,Ui/Ux Designer,"Prototyping, Ui/ux Design, Critical Thinking, User Research, HTML, CSS, Figma, Balsamiq",tidak dicantumkan,Solve Education,Design,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
567,Sumatera,Kepulauan Riau,Batam,Application Support,"Node.js, ReactJS, English, Java, Database, Cloud Computing, Application Development",tidak dicantumkan,AIA Singapore Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
568,Sumatera,Kepulauan Riau,Batam,Frontend Developer,"JavaScript, ReactJS, HTML, MySQL, Englsih, CSS, Fresh Graduate",tidak dicantumkan,Smartjen,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
569,Jawa,DKI Jakarta,Jakarta,Accounting,"Financial Statements, Accounting, Financial Statement Analysis, Document Filling",tidak dicantumkan,PT ZEF ENERGI,Finance,"IDR 6,000,000-8,500,000 / month",FULL_TIME,glints
570,Jawa,DKI Jakarta,Jakarta,Creative Designer,"Graphic Design, Copywriting, Content Management, Branding, Photography, Videography",tidak dicantumkan,Inglot Cosmetics Indonesia (TH),Design,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
571,Jawa,Jawa Timur,Surabaya,Teknisi,"Engineering, Mechanical Engineering, Electrical Engineering, Teknisi Ac, Teknisi Listrik, Civil Engineering, Electrical enginering, Chemical Engineering, Teknisi Mekanik",smk,Pt Graha Megaria Raya,Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
572,Jawa,DKI Jakarta,Jakarta,Project Manager,"Mandarin, Reporting, Project Management",tidak dicantumkan,Bipo Service,Other,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
573,Jawa,DKI Jakarta,Jakarta,Seo Specialist,"SEO, Seo And Web Analytics, Seo Writing",tidak dicantumkan,Pt Media Kesehatan Indonesia,Media & Communications,"IDR 4,500,000-6,000,000 / month",FULL_TIME,glints
574,Jawa,DKI Jakarta,Jakarta,Content Writer,"English, Content Writing, Copy Editing, Storytelling, Content Marketing, Content Strategy, Seo Content Writing",tidak dicantumkan,Magnus Digital Indonesia,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
575,Sumatera,Kepulauan Riau,Batam,Fullstack Developer,"React Native, React Native Mobile Apps, React Native Framework, react.js & react native, React / React Native",tidak dicantumkan,AIA Singapore Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
576,Jawa,DKI Jakarta,Jakarta,Ui/Ux Designer,"Ui/ux Design, English, Adobe Indesign, Graphic Design, Adobe Illustrator, Adobe Photoshop, Ui/ux",tidak dicantumkan,Operativ,Design,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
577,Jawa,DKI Jakarta,Jakarta,Sales Manager,"Freight Forwarding, B2b Sales, Logistics","d3, s1","PT. Dewata Freight International, Tbk",Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
578,Jawa,Jawa Timur,Surabaya,Engineer,"Mekanik, Mechanical Engineering, Electrical Engineering, Teknisi Ac, Teknisi Listrik, Teknisi Mekanik, Civil Engineering, Maintenance Engineering, Engineering Management, Chemical Engineering, Engineering, mekanikal engineeing, Teknisi",d3,Pt Graha Megaria Raya,Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
579,Jawa,DKI Jakarta,Jakarta,React Native Developer,"Redux, React Native, Firebase, Restful Api, Git",s1,Quantum Select International,Software Engineering,"IDR 13,000,000-20,000,000 / month",FULL_TIME,glints
580,Jawa,Jawa Barat,Bandung,Project Manager,"Digital Marketing, Project Management, Project Management Skills, Digital Campaign, Digital Strategy",tidak dicantumkan,SkytreeDGTL,Marketing,"IDR 0-5,000,000 / month",FULL_TIME,glints
581,Jawa,DKI Jakarta,Jakarta,Accounting,"Negotiation, Accounting, Financial Reporting",tidak dicantumkan,Telunjuk.com,Finance,Perusahaan tidak menampilkan gaji,PART_TIME,glints
582,Jawa,DKI Jakarta,Jakarta,Accounting,"Basic Accounting, Teamwork, Microsoft Excel, Accounting Journal, Good Communication Skills",tidak dicantumkan,"PT. Dewata Freight International, Tbk",Finance,"IDR 0-600,000 / month",INTERNSHIP,glints
583,Jawa,Jawa Barat,Bekasi,Supervisor Produksi,"Tegas, Problem Solving, Strong Leadership Skills, Cepat Tanggap, Tegas Dan Di Siplin, Good Communication Skills, Good Problem Solving Skills, Quality Control, Highly Motivated, Leadership And Managing, Menyukai Tantangan, Problem Solving And Time Management, Leadership Skills, Teamwork, Quality Management, Educational Leadership, Strategic Thinking, Problem Analysis, Problem-solving Skills, Organizational Leadership, Creative Strategy, Pantang Menyerah",d3,Pt. Meubelindo Inreno Jaya,Product Management,"IDR 7,000,000-12,000,000 / year",FULL_TIME,glints
584,Jawa,Jawa Barat,Bandung,Marketing Manager,"Marketing Communications, Marketing, Marketing Strategy, Sales Marketing",d3,Armintha Property,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
585,Sumatera,Kepulauan Riau,Batam,.Net Developer,"Visual Basic, English, ASP.NET, Ms Sql Server, Unix, Scripting",tidak dicantumkan,AIA Singapore Pte Ltd,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
586,Jawa,DKI Jakarta,Jakarta,Digital Marketing,"Customer Service, Marketing, Digital Marketing, Teamwork, Public Speaking, Good Communication Skills",tidak dicantumkan,Indosukses Futures,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
587,Jawa,Jawa Barat,Bandung,Sales Manager,"Sales Management, Sales, Sales Marketing",d3,Armintha Property,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
588,Jawa,DKI Jakarta,Jakarta,Network & System Engineer,"Hardware Engineering, Networking, Software Engineering",d3,PT. Prodata Sistem Teknologi,Engineering,"IDR 4,000,000-6,000,000 / month",FULL_TIME,glints
589,Jawa,DKI Jakarta,Jakarta,Hrd,"Problem Solving And Time Management, Team Leadership, Recruitment, Administration, Leadership Skills",s1,Pt Dusdusan Dotcom Indonesia,Human Resource,"IDR 5,000,000-7,500,000 / month",FULL_TIME,glints
590,Jawa,DKI Jakarta,Jakarta,Merchandising Manager,"Trend Forecasting, Marketing, Engineering, English, Research, Analytical Skills, Negotiation Skill, Buyers, Multitasking, E-commerce, Merchandising",tidak dicantumkan,RateS,Operations,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
591,Jawa,DKI Jakarta,Jakarta,Account Manager,"Good Comunication Skill, Good Interpersonal Skills, Highly Motivated, Sales Marketing, English, Information Technology","d3, s1",PT Sentuh Digital Teknologi,Business Development / Sales,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
592,Jawa,DKI Jakarta,Jakarta,It Manager,"Java, Computer Networking, Database",tidak dicantumkan,Pt Oke Ptop Indonesia,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
593,Jawa,DKI Jakarta,Jakarta,Creative Designer,"Creative, Graphic Design, Design Thinking, Design Graphic",s1,PT Jakarta Notebook,Design,"IDR 4,000,000-6,000,000 / month",FULL_TIME,glints
594,Jawa,DKI Jakarta,Jakarta,Backend Developer,"Node.js, MySQL, Sql Technology, Crud, ASP.NET, Mssql, PHP, Php Laravel, Java JSP, Laravel",tidak dicantumkan,ICPM,Software Engineering,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
595,Jawa,DKI Jakarta,Jakarta,Social Media Strategist,"Social Media, Social Media Management, Graphic Design, Handle Social Media, Kol Management",tidak dicantumkan,Marketz.id,Marketing,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
596,Jawa,Jawa Barat,Depok,Cashier,"Being Honest, Tax Accounting, software tax, Financial Accounting, Good Communication Skills, Time Management, High Attention To Details, Hardworking, Attention To Detail, Agile, Administration",tidak dicantumkan,PT. Nikos Distribution Indonesia,Finance,Perusahaan tidak menampilkan gaji,FULL_TIME,glints
