id_loker,provinsi,jumlah_loker
7008,Daerah Khusus Ibukota Jakarta,5985
7009,Aceh,21
7010,Daerah Khusus Ibukota Jakarta,5985
7011,Lampung,43
7012,Jawa Barat,1771
7013,Jawa Barat,1771
7014,Jawa Timur,1296
7015,Daerah Khusus Ibukota Jakarta,5985
7016,Papua Barat,12
7017,Jawa Tengah,548
7018,Daerah Khusus Ibukota Jakarta,5985
7019,Jawa Barat,1771
7020,Daerah Khusus Ibukota Jakarta,5985
7021,Daerah Khusus Ibukota Jakarta,5985
7022,Daerah Khusus Ibukota Jakarta,5985
7023,Daerah Khusus Ibukota Jakarta,5985
7024,Banten,1219
7025,Banten,1219
7026,Daerah Khusus Ibukota Jakarta,5985
7027,Banten,1219
7028,Daerah Khusus Ibukota Jakarta,5985
7029,Banten,1219
7030,Daerah Khusus Ibukota Jakarta,5985
7031,Kalimantan Timur,159
7032,Daerah Khusus Ibukota Jakarta,5985
7033,Daerah Khusus Ibukota Jakarta,5985
7034,Banten,1219
7035,Daerah Khusus Ibukota Jakarta,5985
7036,Jawa Barat,1771
7037,Daerah Khusus Ibukota Jakarta,5985
7038,Daerah Khusus Ibukota Jakarta,5985
7039,Daerah Khusus Ibukota Jakarta,5985
7040,Banten,1219
7041,Daerah Khusus Ibukota Jakarta,5985
7042,Jawa Tengah,548
7043,Daerah Khusus Ibukota Jakarta,5985
7044,Kalimantan Selatan,72
7045,Jawa Timur,1296
7046,Daerah Khusus Ibukota Jakarta,5985
7047,Banten,1219
7048,Daerah Istimewa Yogyakarta,216
7049,Banten,1219
7050,Daerah Khusus Ibukota Jakarta,5985
7051,Jawa Barat,1771
7052,Daerah Khusus Ibukota Jakarta,5985
7053,Kalimantan Selatan,72
7054,Sumatera Utara,225
7055,Jawa Barat,1771
7056,Daerah Khusus Ibukota Jakarta,5985
7057,Daerah Khusus Ibukota Jakarta,5985
7058,Daerah Khusus Ibukota Jakarta,5985
7059,Banten,1219
7060,Jawa Timur,1296
7061,Daerah Khusus Ibukota Jakarta,5985
7062,Daerah Istimewa Yogyakarta,216
7063,Daerah Khusus Ibukota Jakarta,5985
7064,Daerah Khusus Ibukota Jakarta,5985
7065,Riau,86
7066,Daerah Khusus Ibukota Jakarta,5985
7067,Sulawesi Selatan,121
7068,Daerah Khusus Ibukota Jakarta,5985
7069,Jawa Tengah,548
7070,Jawa Barat,1771
7071,Jawa Barat,1771
7072,Jawa Barat,1771
7073,Jawa Barat,1771
7074,Daerah Khusus Ibukota Jakarta,5985
7075,Daerah Khusus Ibukota Jakarta,5985
7076,Daerah Khusus Ibukota Jakarta,5985
7077,Daerah Khusus Ibukota Jakarta,5985
7078,Bali,214
7079,Banten,1219
7080,Daerah Khusus Ibukota Jakarta,5985
7081,Banten,1219
7082,Daerah Khusus Ibukota Jakarta,5985
7083,Daerah Khusus Ibukota Jakarta,5985
7084,Banten,1219
7085,Jawa Barat,1771
7086,Daerah Khusus Ibukota Jakarta,5985
7087,Sulawesi Selatan,121
7088,Daerah Khusus Ibukota Jakarta,5985
7089,Daerah Khusus Ibukota Jakarta,5985
7090,Daerah Khusus Ibukota Jakarta,5985
7091,Daerah Khusus Ibukota Jakarta,5985
7092,Sulawesi Tengah,40
7093,Jawa Barat,1771
7094,Jawa Timur,1296
7095,Daerah Khusus Ibukota Jakarta,5985
7096,Daerah Khusus Ibukota Jakarta,5985
7097,Jawa Barat,1771
7098,Jawa Barat,1771
7099,Jawa Barat,1771
7100,Daerah Khusus Ibukota Jakarta,5985
7101,Daerah Istimewa Yogyakarta,216
7102,Daerah Khusus Ibukota Jakarta,5985
7103,Daerah Khusus Ibukota Jakarta,5985
7104,Jawa Tengah,548
7105,Sulawesi Selatan,121
7106,Jawa Timur,1296
7107,Daerah Khusus Ibukota Jakarta,5985
7108,Daerah Khusus Ibukota Jakarta,5985
7109,Banten,1219
7110,Jawa Tengah,548
7111,Banten,1219
7112,Jawa Barat,1771
7113,Daerah Khusus Ibukota Jakarta,5985
7114,Banten,1219
7115,Banten,1219
7116,Daerah Khusus Ibukota Jakarta,5985
7117,Kepulauan Riau,126
7118,Daerah Khusus Ibukota Jakarta,5985
7119,Jawa Tengah,548
7120,Daerah Khusus Ibukota Jakarta,5985
7121,Daerah Khusus Ibukota Jakarta,5985
7122,Jawa Tengah,548
7123,Banten,1219
7124,Banten,1219
7125,Kalimantan Tengah,45
7126,Daerah Khusus Ibukota Jakarta,5985
7127,Daerah Khusus Ibukota Jakarta,5985
7128,Daerah Khusus Ibukota Jakarta,5985
7129,Daerah Khusus Ibukota Jakarta,5985
7130,Daerah Khusus Ibukota Jakarta,5985
7131,Daerah Khusus Ibukota Jakarta,5985
7132,Daerah Khusus Ibukota Jakarta,5985
7133,Sulawesi Tengah,40
7134,Daerah Khusus Ibukota Jakarta,5985
7135,Daerah Khusus Ibukota Jakarta,5985
7136,Jawa Barat,1771
7137,Banten,1219
7138,Daerah Khusus Ibukota Jakarta,5985
7139,Kepulauan Riau,126
7140,Sumatera Utara,225
7141,Banten,1219
7142,Daerah Khusus Ibukota Jakarta,5985
7143,Daerah Khusus Ibukota Jakarta,5985
7144,Daerah Khusus Ibukota Jakarta,5985
7145,Daerah Khusus Ibukota Jakarta,5985
7146,Daerah Khusus Ibukota Jakarta,5985
7147,Daerah Khusus Ibukota Jakarta,5985
7148,Daerah Khusus Ibukota Jakarta,5985
7149,Daerah Khusus Ibukota Jakarta,5985
7150,Jawa Timur,1296
7151,Jawa Tengah,548
7152,Banten,1219
7153,Jawa Timur,1296
7154,Daerah Khusus Ibukota Jakarta,5985
7155,Jawa Barat,1771
7156,Daerah Khusus Ibukota Jakarta,5985
7157,Daerah Khusus Ibukota Jakarta,5985
7158,Jawa Tengah,548
7159,Jawa Barat,1771
7160,Kalimantan Selatan,72
7161,Sumatera Selatan,120
7162,Banten,1219
7163,Sumatera Selatan,120
7164,Daerah Khusus Ibukota Jakarta,5985
7165,Banten,1219
7166,Banten,1219
7167,Banten,1219
7168,Daerah Khusus Ibukota Jakarta,5985
7169,Sumatera Utara,225
7170,Jawa Tengah,548
7171,Sulawesi Selatan,121
7172,Daerah Khusus Ibukota Jakarta,5985
7173,Jawa Barat,1771
7174,Daerah Khusus Ibukota Jakarta,5985
7175,Banten,1219
7176,Jawa Barat,1771
7177,Banten,1219
7178,Jawa Barat,1771
7179,Kalimantan Timur,159
7180,Daerah Khusus Ibukota Jakarta,5985
7181,Daerah Khusus Ibukota Jakarta,5985
7182,Daerah Khusus Ibukota Jakarta,5985
7183,Daerah Khusus Ibukota Jakarta,5985
7184,Daerah Khusus Ibukota Jakarta,5985
7185,Jawa Barat,1771
7186,Jawa Timur,1296
7187,Jawa Timur,1296
7188,Banten,1219
7189,Jawa Tengah,548
7190,Daerah Khusus Ibukota Jakarta,5985
7191,Jawa Barat,1771
7192,Daerah Khusus Ibukota Jakarta,5985
7193,Sumatera Utara,225
7194,Jawa Barat,1771
7195,Banten,1219
7196,Bali,214
7197,Papua,16
7198,Jawa Barat,1771
7199,Kalimantan Utara,22
7200,Daerah Khusus Ibukota Jakarta,5985
7201,Daerah Khusus Ibukota Jakarta,5985
7202,Daerah Khusus Ibukota Jakarta,5985
7203,Banten,1219
7204,Jawa Timur,1296
7205,Jawa Barat,1771
7206,Jawa Timur,1296
7207,Jawa Barat,1771
7208,Banten,1219
7209,Bali,214
7210,Daerah Khusus Ibukota Jakarta,5985
7211,Daerah Khusus Ibukota Jakarta,5985
7212,Jawa Timur,1296
7213,Daerah Khusus Ibukota Jakarta,5985
7214,Jawa Timur,1296
7215,Jawa Barat,1771
7216,Daerah Khusus Ibukota Jakarta,5985
7217,Daerah Khusus Ibukota Jakarta,5985
7218,Daerah Khusus Ibukota Jakarta,5985
7219,Daerah Khusus Ibukota Jakarta,5985
7220,Daerah Khusus Ibukota Jakarta,5985
7221,Jawa Barat,1771
7222,Daerah Khusus Ibukota Jakarta,5985
7223,Jawa Barat,1771
7224,Daerah Khusus Ibukota Jakarta,5985
7225,Banten,1219
7226,Jawa Timur,1296
7227,Daerah Khusus Ibukota Jakarta,5985
7228,Daerah Khusus Ibukota Jakarta,5985
7229,Daerah Khusus Ibukota Jakarta,5985
7230,Daerah Khusus Ibukota Jakarta,5985
7231,Daerah Khusus Ibukota Jakarta,5985
7232,Jawa Barat,1771
7233,Daerah Khusus Ibukota Jakarta,5985
7234,Daerah Khusus Ibukota Jakarta,5985
7235,Banten,1219
7236,Daerah Khusus Ibukota Jakarta,5985
7237,Jawa Timur,1296
7238,Daerah Khusus Ibukota Jakarta,5985
7239,Daerah Khusus Ibukota Jakarta,5985
7240,Daerah Khusus Ibukota Jakarta,5985
7241,Daerah Khusus Ibukota Jakarta,5985
7242,Daerah Khusus Ibukota Jakarta,5985
7243,Daerah Khusus Ibukota Jakarta,5985
7244,Daerah Khusus Ibukota Jakarta,5985
7245,Daerah Khusus Ibukota Jakarta,5985
7246,Daerah Khusus Ibukota Jakarta,5985
7247,Kepulauan Riau,126
7248,Daerah Khusus Ibukota Jakarta,5985
7249,Daerah Khusus Ibukota Jakarta,5985
7250,Jawa Barat,1771
7251,Jawa Barat,1771
7252,Daerah Khusus Ibukota Jakarta,5985
7253,Sulawesi Tengah,40
7254,Daerah Khusus Ibukota Jakarta,5985
7255,Daerah Khusus Ibukota Jakarta,5985
7256,Daerah Khusus Ibukota Jakarta,5985
7257,Jawa Tengah,548
7258,Kalimantan Barat,54
7259,Jawa Tengah,548
7260,Daerah Khusus Ibukota Jakarta,5985
7261,Jawa Barat,1771
7262,Banten,1219
7263,Banten,1219
7264,Kalimantan Timur,159
7265,Jawa Timur,1296
7266,Jawa Timur,1296
7267,Jawa Barat,1771
7268,Banten,1219
7269,Sumatera Utara,225
7270,Daerah Khusus Ibukota Jakarta,5985
7271,Daerah Khusus Ibukota Jakarta,5985
7272,Kalimantan Barat,54
7273,Kepulauan Riau,126
7274,Daerah Khusus Ibukota Jakarta,5985
7275,Daerah Khusus Ibukota Jakarta,5985
7276,Jawa Barat,1771
7277,Jawa Timur,1296
7278,Daerah Khusus Ibukota Jakarta,5985
7279,Jawa Timur,1296
7280,Daerah Khusus Ibukota Jakarta,5985
7281,Daerah Khusus Ibukota Jakarta,5985
7282,Daerah Khusus Ibukota Jakarta,5985
7283,Daerah Khusus Ibukota Jakarta,5985
7284,Banten,1219
7285,Jawa Barat,1771
7286,Daerah Khusus Ibukota Jakarta,5985
7287,Jawa Tengah,548
7288,Jawa Barat,1771
7289,Jawa Barat,1771
7290,Daerah Khusus Ibukota Jakarta,5985
7291,Daerah Khusus Ibukota Jakarta,5985
7292,Nusa Tenggara Barat,37
7293,Daerah Khusus Ibukota Jakarta,5985
7294,Jawa Barat,1771
7295,Jawa Tengah,548
7296,Daerah Khusus Ibukota Jakarta,5985
7297,Daerah Khusus Ibukota Jakarta,5985
7298,Daerah Khusus Ibukota Jakarta,5985
7299,Daerah Khusus Ibukota Jakarta,5985
7300,Jawa Barat,1771
7301,Daerah Khusus Ibukota Jakarta,5985
7302,Daerah Khusus Ibukota Jakarta,5985
7303,Daerah Khusus Ibukota Jakarta,5985
7304,Daerah Khusus Ibukota Jakarta,5985
7305,Jawa Barat,1771
7306,Jawa Barat,1771
7307,Daerah Khusus Ibukota Jakarta,5985
7308,Jawa Timur,1296
7309,Daerah Khusus Ibukota Jakarta,5985
7310,Daerah Khusus Ibukota Jakarta,5985
7311,Daerah Khusus Ibukota Jakarta,5985
7312,Sulawesi Selatan,121
7313,Daerah Khusus Ibukota Jakarta,5985
7314,Daerah Khusus Ibukota Jakarta,5985
7315,Daerah Khusus Ibukota Jakarta,5985
7316,Daerah Khusus Ibukota Jakarta,5985
7317,Daerah Khusus Ibukota Jakarta,5985
7318,Jawa Timur,1296
7319,Banten,1219
7320,Daerah Khusus Ibukota Jakarta,5985
7321,Jawa Tengah,548
7322,Banten,1219
7323,Daerah Khusus Ibukota Jakarta,5985
7324,Daerah Khusus Ibukota Jakarta,5985
7325,Daerah Khusus Ibukota Jakarta,5985
7326,Jawa Tengah,548
7327,Jawa Barat,1771
7328,Daerah Khusus Ibukota Jakarta,5985
7329,Bali,214
7330,Jawa Barat,1771
7331,Daerah Khusus Ibukota Jakarta,5985
7332,Jawa Barat,1771
7333,Jawa Timur,1296
7334,Daerah Khusus Ibukota Jakarta,5985
7335,Daerah Khusus Ibukota Jakarta,5985
7336,Jawa Barat,1771
7337,Daerah Khusus Ibukota Jakarta,5985
7338,Daerah Khusus Ibukota Jakarta,5985
7339,Bali,214
7340,Banten,1219
7341,Banten,1219
7342,Banten,1219
7343,Banten,1219
7344,Jawa Barat,1771
7345,Jawa Timur,1296
7346,Daerah Khusus Ibukota Jakarta,5985
7347,Daerah Khusus Ibukota Jakarta,5985
7348,Jawa Barat,1771
7349,Banten,1219
7350,Daerah Khusus Ibukota Jakarta,5985
7351,Daerah Khusus Ibukota Jakarta,5985
7352,Jawa Timur,1296
7353,Daerah Khusus Ibukota Jakarta,5985
7354,Daerah Khusus Ibukota Jakarta,5985
7355,Jawa Timur,1296
7356,Jawa Timur,1296
7357,Daerah Khusus Ibukota Jakarta,5985
7358,Daerah Khusus Ibukota Jakarta,5985
7359,Jawa Barat,1771
7360,Kepulauan Riau,126
7361,Daerah Khusus Ibukota Jakarta,5985
7362,Jawa Timur,1296
7363,Banten,1219
7364,Daerah Khusus Ibukota Jakarta,5985
7365,Jawa Timur,1296
7366,Banten,1219
7367,Jawa Timur,1296
7368,Banten,1219
7369,Jawa Barat,1771
7370,Daerah Khusus Ibukota Jakarta,5985
7371,Daerah Khusus Ibukota Jakarta,5985
7372,Jawa Barat,1771
7373,Jawa Timur,1296
7374,Banten,1219
7375,Daerah Khusus Ibukota Jakarta,5985
7376,Daerah Khusus Ibukota Jakarta,5985
7377,Jawa Barat,1771
7378,Daerah Khusus Ibukota Jakarta,5985
7379,Daerah Khusus Ibukota Jakarta,5985
7380,Daerah Khusus Ibukota Jakarta,5985
7381,Daerah Khusus Ibukota Jakarta,5985
7382,Daerah Khusus Ibukota Jakarta,5985
7383,Daerah Khusus Ibukota Jakarta,5985
7384,Daerah Khusus Ibukota Jakarta,5985
7385,Daerah Khusus Ibukota Jakarta,5985
7386,Banten,1219
7387,Banten,1219
7388,Daerah Khusus Ibukota Jakarta,5985
7389,Daerah Khusus Ibukota Jakarta,5985
7390,Jawa Barat,1771
7391,Daerah Khusus Ibukota Jakarta,5985
7392,Daerah Khusus Ibukota Jakarta,5985
7393,Jawa Tengah,548
7394,Jawa Barat,1771
7395,Daerah Khusus Ibukota Jakarta,5985
7396,Jawa Timur,1296
7397,Jawa Barat,1771
7398,Daerah Khusus Ibukota Jakarta,5985
7399,Kepulauan Riau,126
7400,Daerah Khusus Ibukota Jakarta,5985
7401,Daerah Khusus Ibukota Jakarta,5985
7402,Daerah Khusus Ibukota Jakarta,5985
7403,Jawa Timur,1296
7404,Sulawesi Utara,42
7405,Jawa Timur,1296
7406,Banten,1219
7407,Daerah Khusus Ibukota Jakarta,5985
7408,Daerah Khusus Ibukota Jakarta,5985
7409,Daerah Khusus Ibukota Jakarta,5985
7410,Jawa Timur,1296
7411,Daerah Khusus Ibukota Jakarta,5985
7412,Daerah Khusus Ibukota Jakarta,5985
7413,Banten,1219
7414,Kalimantan Timur,159
7415,Daerah Khusus Ibukota Jakarta,5985
7416,Banten,1219
7417,Jawa Barat,1771
7418,Banten,1219
7419,Jawa Timur,1296
7420,Daerah Khusus Ibukota Jakarta,5985
7421,Jawa Timur,1296
7422,Jawa Barat,1771
7423,Jawa Tengah,548
7424,Jawa Barat,1771
7425,Daerah Khusus Ibukota Jakarta,5985
7426,Daerah Khusus Ibukota Jakarta,5985
7427,Jawa Barat,1771
7428,Daerah Khusus Ibukota Jakarta,5985
7429,Daerah Khusus Ibukota Jakarta,5985
7430,Daerah Khusus Ibukota Jakarta,5985
7431,Daerah Khusus Ibukota Jakarta,5985
7432,Daerah Khusus Ibukota Jakarta,5985
7433,Jawa Barat,1771
7434,Daerah Khusus Ibukota Jakarta,5985
7435,Kalimantan Timur,159
7436,Jawa Barat,1771
7437,Sulawesi Utara,42
7438,Jawa Tengah,548
7439,Daerah Khusus Ibukota Jakarta,5985
7440,Daerah Istimewa Yogyakarta,216
7441,Jawa Barat,1771
7442,Daerah Khusus Ibukota Jakarta,5985
7443,Kepulauan Riau,126
7444,Daerah Khusus Ibukota Jakarta,5985
7445,Jawa Barat,1771
7446,Daerah Khusus Ibukota Jakarta,5985
7447,Papua,16
7448,Daerah Khusus Ibukota Jakarta,5985
7449,Jawa Timur,1296
7450,Daerah Khusus Ibukota Jakarta,5985
7451,Kalimantan Barat,54
7452,Sulawesi Tenggara,20
7453,Daerah Khusus Ibukota Jakarta,5985
7454,Daerah Khusus Ibukota Jakarta,5985
7455,Kalimantan Timur,159
7456,Daerah Khusus Ibukota Jakarta,5985
7457,Jawa Tengah,548
7458,Jawa Tengah,548
7459,Jawa Barat,1771
7460,Jawa Barat,1771
7461,Banten,1219
7462,Jawa Barat,1771
7463,Jawa Barat,1771
7464,Jawa Barat,1771
7465,Daerah Khusus Ibukota Jakarta,5985
7466,Daerah Khusus Ibukota Jakarta,5985
7467,Jawa Tengah,548
7468,Jawa Barat,1771
7469,Daerah Khusus Ibukota Jakarta,5985
7470,Daerah Khusus Ibukota Jakarta,5985
7471,Daerah Khusus Ibukota Jakarta,5985
7472,Daerah Khusus Ibukota Jakarta,5985
7473,Daerah Khusus Ibukota Jakarta,5985
7474,Jawa Tengah,548
7475,Kepulauan Riau,126
7476,Jawa Timur,1296
7477,Jawa Barat,1771
7478,Daerah Khusus Ibukota Jakarta,5985
7479,Daerah Khusus Ibukota Jakarta,5985
7480,Jambi,37
7481,Daerah Khusus Ibukota Jakarta,5985
7482,Daerah Khusus Ibukota Jakarta,5985
7483,Daerah Khusus Ibukota Jakarta,5985
7484,Daerah Khusus Ibukota Jakarta,5985
7485,Banten,1219
7486,Jawa Tengah,548
7487,Daerah Khusus Ibukota Jakarta,5985
7488,Daerah Khusus Ibukota Jakarta,5985
7489,Daerah Khusus Ibukota Jakarta,5985
7490,Jawa Timur,1296
7491,Daerah Khusus Ibukota Jakarta,5985
7492,Daerah Khusus Ibukota Jakarta,5985
7493,Jawa Barat,1771
7494,Daerah Istimewa Yogyakarta,216
7495,Daerah Khusus Ibukota Jakarta,5985
7496,Daerah Khusus Ibukota Jakarta,5985
7497,Daerah Khusus Ibukota Jakarta,5985
7498,Jawa Barat,1771
7499,Jawa Barat,1771
7500,Daerah Khusus Ibukota Jakarta,5985
7501,Daerah Khusus Ibukota Jakarta,5985
7502,Daerah Khusus Ibukota Jakarta,5985
7503,Daerah Khusus Ibukota Jakarta,5985
7504,Daerah Khusus Ibukota Jakarta,5985
7505,Daerah Khusus Ibukota Jakarta,5985
7506,Daerah Istimewa Yogyakarta,216
7507,Daerah Khusus Ibukota Jakarta,5985
7508,Daerah Khusus Ibukota Jakarta,5985
7509,Daerah Khusus Ibukota Jakarta,5985
7510,Sumatera Utara,225
7511,Jawa Barat,1771
7512,Maluku,6
7513,Kalimantan Timur,159
7514,Jawa Barat,1771
7515,Jawa Barat,1771
7516,Jawa Barat,1771
7517,Bali,214
7518,Banten,1219
7519,Jawa Timur,1296
7520,Jawa Timur,1296
7521,Daerah Khusus Ibukota Jakarta,5985
7522,Daerah Khusus Ibukota Jakarta,5985
7523,Daerah Khusus Ibukota Jakarta,5985
7524,Jawa Timur,1296
7525,Jawa Timur,1296
7526,Jawa Timur,1296
7527,Daerah Khusus Ibukota Jakarta,5985
7528,Jawa Timur,1296
7529,Banten,1219
7530,Jawa Barat,1771
7531,Banten,1219
7532,Jawa Barat,1771
7533,Daerah Khusus Ibukota Jakarta,5985
7534,Jawa Timur,1296
7535,Riau,86
7536,Jawa Timur,1296
7537,Daerah Khusus Ibukota Jakarta,5985
7538,Daerah Khusus Ibukota Jakarta,5985
7539,Jawa Barat,1771
7540,Banten,1219
7541,Daerah Khusus Ibukota Jakarta,5985
7542,Daerah Khusus Ibukota Jakarta,5985
7543,Daerah Khusus Ibukota Jakarta,5985
7544,Jawa Barat,1771
7545,Jawa Barat,1771
7546,Daerah Khusus Ibukota Jakarta,5985
7547,Daerah Khusus Ibukota Jakarta,5985
7548,Jawa Barat,1771
7549,Jawa Barat,1771
7550,Sulawesi Utara,42
7551,Jawa Tengah,548
7552,Daerah Khusus Ibukota Jakarta,5985
7553,Daerah Khusus Ibukota Jakarta,5985
7554,Daerah Khusus Ibukota Jakarta,5985
7555,Kalimantan Tengah,45
7556,Sumatera Utara,225
7557,Daerah Khusus Ibukota Jakarta,5985
7558,Banten,1219
7559,Jawa Barat,1771
7560,Daerah Khusus Ibukota Jakarta,5985
7561,Banten,1219
7562,Daerah Khusus Ibukota Jakarta,5985
7563,Jawa Barat,1771
7564,Daerah Khusus Ibukota Jakarta,5985
7565,Jawa Timur,1296
7566,Daerah Khusus Ibukota Jakarta,5985
7567,Banten,1219
7568,Sumatera Selatan,120
7569,Sumatera Utara,225
7570,Jawa Barat,1771
7571,Sumatera Utara,225
7572,Daerah Khusus Ibukota Jakarta,5985
7573,Daerah Khusus Ibukota Jakarta,5985
7574,Jawa Barat,1771
7575,Jawa Barat,1771
7576,Daerah Khusus Ibukota Jakarta,5985
7577,Daerah Khusus Ibukota Jakarta,5985
7578,Jawa Tengah,548
7579,Jawa Timur,1296
7580,Daerah Khusus Ibukota Jakarta,5985
7581,Daerah Khusus Ibukota Jakarta,5985
7582,Jawa Timur,1296
7583,Daerah Khusus Ibukota Jakarta,5985
7584,Daerah Khusus Ibukota Jakarta,5985
7585,Jawa Barat,1771
7586,Jawa Barat,1771
7587,Daerah Khusus Ibukota Jakarta,5985
7588,Daerah Khusus Ibukota Jakarta,5985
7589,Bali,214
7590,Riau,86
7591,Jawa Barat,1771
7592,Sumatera Selatan,120
7593,Sumatera Barat,17
7594,Daerah Khusus Ibukota Jakarta,5985
7595,Kalimantan Selatan,72
7596,Daerah Khusus Ibukota Jakarta,5985
7597,Daerah Khusus Ibukota Jakarta,5985
7598,Sulawesi Selatan,121
7599,Daerah Khusus Ibukota Jakarta,5985
7600,Daerah Khusus Ibukota Jakarta,5985
7601,Daerah Khusus Ibukota Jakarta,5985
7602,Bali,214
7603,Daerah Khusus Ibukota Jakarta,5985
7604,Daerah Khusus Ibukota Jakarta,5985
7605,Banten,1219
7606,Nusa Tenggara Timur,18
7607,Jawa Tengah,548
7608,Daerah Khusus Ibukota Jakarta,5985
7609,Jawa Tengah,548
7610,Daerah Khusus Ibukota Jakarta,5985
7611,Jawa Barat,1771
7612,Jawa Timur,1296
7613,Jawa Barat,1771
7614,Daerah Khusus Ibukota Jakarta,5985
7615,Daerah Khusus Ibukota Jakarta,5985
7616,Jawa Barat,1771
7617,Daerah Khusus Ibukota Jakarta,5985
7618,Daerah Khusus Ibukota Jakarta,5985
7619,Jawa Barat,1771
7620,Jawa Barat,1771
7621,Jawa Barat,1771
7622,Bali,214
7623,Jawa Barat,1771
7624,Banten,1219
7625,Daerah Khusus Ibukota Jakarta,5985
7626,Jawa Barat,1771
7627,Jawa Tengah,548
7628,Jawa Timur,1296
7629,Jawa Timur,1296
7630,Daerah Khusus Ibukota Jakarta,5985
7631,Jawa Barat,1771
7632,Sumatera Utara,225
7633,Daerah Khusus Ibukota Jakarta,5985
7634,Gorontalo,7
7635,Sumatera Utara,225
7636,Banten,1219
7637,Daerah Khusus Ibukota Jakarta,5985
7638,Jawa Timur,1296
7639,Kalimantan Selatan,72
7640,Jawa Timur,1296
7641,Jawa Timur,1296
7642,Jawa Barat,1771
7643,Jawa Barat,1771
7644,Jawa Barat,1771
7645,Daerah Khusus Ibukota Jakarta,5985
7646,Daerah Khusus Ibukota Jakarta,5985
7647,Daerah Khusus Ibukota Jakarta,5985
7648,Jawa Tengah,548
7649,Jawa Timur,1296
7650,Daerah Khusus Ibukota Jakarta,5985
7651,Daerah Khusus Ibukota Jakarta,5985
7652,Sulawesi Selatan,121
7653,Jawa Barat,1771
7654,Jawa Tengah,548
7655,Daerah Khusus Ibukota Jakarta,5985
7656,Jawa Timur,1296
7657,Daerah Khusus Ibukota Jakarta,5985
7658,Daerah Khusus Ibukota Jakarta,5985
7659,Daerah Khusus Ibukota Jakarta,5985
7660,Jawa Tengah,548
7661,Banten,1219
7662,Jawa Timur,1296
7663,Jawa Timur,1296
7664,Daerah Khusus Ibukota Jakarta,5985
7665,Jawa Timur,1296
7666,Jawa Barat,1771
7667,Jawa Barat,1771
7668,Daerah Khusus Ibukota Jakarta,5985
7669,Banten,1219
7670,Banten,1219
7671,Banten,1219
7672,Jawa Timur,1296
7673,Jawa Barat,1771
7674,Sulawesi Barat,1
7675,Jawa Timur,1296
7676,Bali,214
7677,Daerah Khusus Ibukota Jakarta,5985
7678,Daerah Khusus Ibukota Jakarta,5985
7679,Daerah Khusus Ibukota Jakarta,5985
7680,Daerah Khusus Ibukota Jakarta,5985
7681,Daerah Khusus Ibukota Jakarta,5985
7682,Daerah Khusus Ibukota Jakarta,5985
7683,Nusa Tenggara Barat,37
7684,Aceh,21
7685,Daerah Khusus Ibukota Jakarta,5985
7686,Daerah Khusus Ibukota Jakarta,5985
7687,Daerah Khusus Ibukota Jakarta,5985
7688,Jawa Timur,1296
7689,Daerah Khusus Ibukota Jakarta,5985
7690,Jawa Barat,1771
7691,Jawa Barat,1771
7692,Daerah Khusus Ibukota Jakarta,5985
7693,Daerah Khusus Ibukota Jakarta,5985
7694,Daerah Khusus Ibukota Jakarta,5985
7695,Nusa Tenggara Barat,37
7696,Daerah Khusus Ibukota Jakarta,5985
7697,Daerah Khusus Ibukota Jakarta,5985
7698,Jawa Barat,1771
7699,Daerah Khusus Ibukota Jakarta,5985
7700,Nusa Tenggara Barat,37
7701,Daerah Khusus Ibukota Jakarta,5985
7702,Banten,1219
7703,Jawa Barat,1771
7704,Daerah Khusus Ibukota Jakarta,5985
7705,Daerah Khusus Ibukota Jakarta,5985
7706,Daerah Khusus Ibukota Jakarta,5985
7707,Banten,1219
7708,Banten,1219
7709,Jawa Tengah,548
7710,Daerah Khusus Ibukota Jakarta,5985
7711,Banten,1219
7712,Banten,1219
7713,Daerah Khusus Ibukota Jakarta,5985
7714,Jawa Barat,1771
7715,Banten,1219
7716,Jawa Barat,1771
7717,Daerah Khusus Ibukota Jakarta,5985
7718,Daerah Khusus Ibukota Jakarta,5985
7719,Jawa Timur,1296
7720,Daerah Khusus Ibukota Jakarta,5985
7721,Jawa Barat,1771
7722,Jawa Barat,1771
7723,Jawa Tengah,548
7724,Banten,1219
7725,Jawa Barat,1771
7726,Daerah Khusus Ibukota Jakarta,5985
7727,Kalimantan Timur,159
7728,Banten,1219
7729,Daerah Khusus Ibukota Jakarta,5985
7730,Riau,86
7731,Jawa Tengah,548
7732,Daerah Khusus Ibukota Jakarta,5985
7733,Jawa Timur,1296
7734,Jawa Barat,1771
7735,Daerah Khusus Ibukota Jakarta,5985
7736,Daerah Khusus Ibukota Jakarta,5985
7737,Daerah Khusus Ibukota Jakarta,5985
7738,Daerah Khusus Ibukota Jakarta,5985
7739,Daerah Khusus Ibukota Jakarta,5985
7740,Jawa Timur,1296
7741,Banten,1219
7742,Jawa Timur,1296
7743,Banten,1219
7744,Daerah Khusus Ibukota Jakarta,5985
7745,Banten,1219
7746,Daerah Khusus Ibukota Jakarta,5985
7747,Jawa Barat,1771
7748,Banten,1219
7749,Daerah Khusus Ibukota Jakarta,5985
7750,Daerah Khusus Ibukota Jakarta,5985
7751,Banten,1219
7752,Daerah Khusus Ibukota Jakarta,5985
7753,Daerah Khusus Ibukota Jakarta,5985
7754,Daerah Khusus Ibukota Jakarta,5985
